Sale_ID,Order_ID,SKU,Selling_Price,Discount_%,Sale_Date,Region,Order_Status,Final_Qty,Total_Revenue
SALE-3703,ORD-7381,SKU-309,603.35,0,6/22/2024,South,Delivered,37,22323.95
SALE-3704,ORD-7383,SKU-371,284.25,0,2/24/2024,East,Delivered,87,24729.75
SALE-3705,ORD-7387,SKU-915,823.25,20,12/16/2024,West,Delivered,27,17782.2
SALE-3706,ORD-7393,SKU-606,107.78,5,6/14/2024,South,Delivered,86,8805.626
SALE-3707,ORD-7394,SKU-44,194.03,15,7/7/2024,South,Delivered,99,16327.6245
SALE-3708,ORD-7399,SKU-350,501.45,20,6/28/2024,West,Delivered,28,11232.48
SALE-3709,ORD-7404,SKU-883,320.85,10,12/3/2024,West,Delivered,28,8085.42
SALE-3715,ORD-7416,SKU-157,380.78,10,7/17/2024,South,Delivered,87,29815.074
SALE-3718,ORD-7422,SKU-372,112.57,10,4/23/2024,East,Delivered,49,4964.337
SALE-3721,ORD-7427,SKU-406,350.11,15,12/13/2024,West,Delivered,61,18153.2035
SALE-3723,ORD-7430,SKU-179,390.36,0,4/6/2024,South,Delivered,98,38255.28
SALE-3724,ORD-7431,SKU-529,53.57,5,9/20/2024,South,Delivered,52,2646.358
SALE-3727,ORD-7434,SKU-569,247.89,10,1/10/2024,North,Delivered,95,21194.595
SALE-3728,ORD-7438,SKU-172,474.29,10,9/10/2024,West,Delivered,17,7256.637
SALE-3729,ORD-7442,SKU-969,249.33,10,9/26/2024,South,Delivered,87,19522.539
SALE-3731,ORD-7445,SKU-943,457.52,0,5/13/2024,South,Delivered,54,24706.08
SALE-3732,ORD-7446,SKU-801,437.7,15,12/22/2024,South,Delivered,58,21578.61
SALE-3735,ORD-7451,SKU-694,824.9,15,7/9/2024,East,Delivered,54,37862.91
SALE-3737,ORD-7459,SKU-892,425.16,0,8/17/2024,East,Delivered,83,35288.28
SALE-3738,ORD-7460,SKU-770,131.24,10,2/6/2024,West,Delivered,42,4960.872
SALE-3740,ORD-7463,SKU-765,332.17,15,12/14/2024,West,Delivered,43,12140.8135
SALE-3741,ORD-7466,SKU-344,36.59,5,7/9/2024,West,Delivered,23,799.4915
SALE-3744,ORD-7470,SKU-631,39.47,20,11/27/2024,North,Delivered,29,915.704
SALE-3745,ORD-7471,SKU-22,24.14,5,3/8/2024,North,Delivered,22,504.526
SALE-3746,ORD-7472,SKU-264,236.08,15,11/21/2024,South,Delivered,57,11438.076
SALE-3748,ORD-7475,SKU-224,54.42,5,10/3/2024,West,Delivered,16,827.184
SALE-3752,ORD-7485,SKU-796,558.25,0,2/1/2024,East,Delivered,46,25679.5
SALE-3753,ORD-7489,SKU-905,49.42,0,3/15/2024,East,Delivered,58,2866.36
SALE-3755,ORD-7493,SKU-411,67.49,20,2/21/2024,North,Delivered,36,1943.712
SALE-3759,ORD-7498,SKU-868,627.78,10,11/14/2024,West,Delivered,77,43505.154
SALE-3761,ORD-7501,SKU-852,148.15,20,9/16/2024,East,Delivered,4,474.08
SALE-3762,ORD-7503,SKU-948,350.3,15,3/7/2024,North,Delivered,57,16972.035
SALE-3763,ORD-7504,SKU-191,56.91,15,8/26/2024,East,Delivered,86,4160.121
SALE-3764,ORD-7508,SKU-138,436.39,0,5/31/2024,East,Delivered,53,23128.67
SALE-3765,ORD-7509,SKU-484,284.9,10,1/10/2024,East,Delivered,64,16410.24
SALE-3766,ORD-7512,SKU-576,446.96,0,1/10/2024,East,Delivered,77,34415.92
SALE-3767,ORD-7513,SKU-538,458.58,0,2/6/2024,West,Delivered,68,31183.44
SALE-3768,ORD-7515,SKU-809,202.65,20,11/5/2024,West,Delivered,14,2269.68
SALE-3769,ORD-7517,SKU-363,432.15,0,4/21/2024,West,Delivered,21,9075.15
SALE-3770,ORD-7518,SKU-539,316.73,5,8/28/2024,South,Delivered,73,21965.2255
SALE-3774,ORD-7524,SKU-415,479.01,5,6/27/2024,North,Delivered,15,6825.8925
SALE-3775,ORD-7526,SKU-285,435.24,0,7/10/2024,East,Delivered,60,26114.4
SALE-3776,ORD-7527,SKU-748,419.68,0,2/14/2024,East,Delivered,13,5455.84
SALE-3777,ORD-7529,SKU-413,114.15,5,5/27/2024,West,Delivered,59,6398.1075
SALE-3778,ORD-7531,SKU-954,479.2,5,2/15/2024,South,Delivered,36,16388.64
SALE-3779,ORD-7533,SKU-679,153.41,0,5/7/2024,South,Delivered,81,12426.21
SALE-3780,ORD-7536,SKU-577,573.7,20,1/30/2024,East,Delivered,53,24324.88
SALE-3782,ORD-7543,SKU-244,501.82,5,10/10/2024,North,Delivered,85,40521.965
SALE-3784,ORD-7547,SKU-208,284.33,0,11/6/2024,South,Delivered,64,18197.12
SALE-3788,ORD-7556,SKU-485,292.01,20,1/27/2024,North,Delivered,89,20791.112
SALE-3789,ORD-7557,SKU-366,327.81,20,8/10/2024,South,Delivered,36,9440.928
SALE-3791,ORD-7563,SKU-163,41.32,5,10/31/2024,East,Delivered,100,3925.4
SALE-3794,ORD-7567,SKU-572,421.51,20,9/28/2024,East,Delivered,26,8767.408
SALE-3795,ORD-7568,SKU-503,490.93,5,2/8/2024,East,Delivered,18,8394.903
SALE-3796,ORD-7571,SKU-530,104.93,10,6/27/2024,West,Delivered,94,8877.078
SALE-3798,ORD-7575,SKU-835,49.98,5,12/12/2024,North,Delivered,78,3703.518
SALE-3799,ORD-7581,SKU-675,820.2,0,2/7/2024,East,Delivered,89,72997.8
SALE-3801,ORD-7585,SKU-487,61.9,0,1/5/2024,South,Delivered,10,619
SALE-3804,ORD-7595,SKU-282,94.52,15,10/14/2024,South,Delivered,73,5864.966
SALE-3805,ORD-7596,SKU-919,773.12,20,4/24/2024,East,Delivered,2,1236.992
SALE-3806,ORD-7598,SKU-256,700.91,0,10/8/2024,North,Delivered,86,60278.26
SALE-3809,ORD-7603,SKU-225,131.87,5,10/10/2024,North,Delivered,83,10397.9495
SALE-3812,ORD-7610,SKU-479,319.36,5,5/4/2024,South,Delivered,53,16079.776
SALE-3816,ORD-7617,SKU-402,397.9,0,5/14/2024,West,Delivered,78,31036.2
SALE-3817,ORD-7618,SKU-231,527.99,0,11/27/2024,East,Delivered,73,38543.27
SALE-3822,ORD-7624,SKU-938,353.89,10,11/12/2024,West,Delivered,82,26117.082
SALE-3826,ORD-7629,SKU-939,410.28,15,4/27/2024,North,Delivered,90,31386.42
SALE-3828,ORD-7632,SKU-744,157.15,0,1/3/2024,North,Delivered,17,2671.55
SALE-3834,ORD-7646,SKU-347,558.4,20,10/31/2024,East,Delivered,83,37077.76
SALE-3836,ORD-7648,SKU-668,278.68,15,3/16/2024,East,Delivered,42,9948.876
SALE-3837,ORD-7649,SKU-434,169.69,10,11/27/2024,South,Delivered,4,610.884
SALE-3838,ORD-7650,SKU-186,750.5,5,1/14/2024,South,Delivered,40,28519
SALE-3841,ORD-7657,SKU-61,262.95,5,12/13/2024,North,Delivered,4,999.21
SALE-3842,ORD-7658,SKU-64,122.51,15,6/15/2024,West,Delivered,99,10309.2165
SALE-3844,ORD-7660,SKU-393,662.58,20,6/6/2024,North,Delivered,91,48235.824
SALE-3845,ORD-7661,SKU-366,327.81,15,6/21/2024,East,Delivered,87,24241.5495
SALE-3846,ORD-7663,SKU-635,595.63,5,2/24/2024,North,Delivered,52,29424.122
SALE-3848,ORD-7670,SKU-753,717.88,5,4/11/2024,East,Delivered,16,10911.776
SALE-3849,ORD-7671,SKU-358,561.07,10,7/17/2024,West,Delivered,42,21208.446
SALE-3851,ORD-7674,SKU-125,555.91,0,2/3/2024,North,Delivered,63,35022.33
SALE-3852,ORD-7676,SKU-307,54.96,0,6/19/2024,East,Delivered,72,3957.12
SALE-3854,ORD-7678,SKU-959,569.72,0,8/20/2024,West,Delivered,89,50705.08
SALE-3857,ORD-7687,SKU-796,558.25,0,5/24/2024,North,Delivered,68,37961
SALE-3859,ORD-7689,SKU-732,425.12,0,1/14/2024,North,Delivered,69,29333.28
SALE-3862,ORD-7697,SKU-166,91.98,10,4/20/2024,West,Delivered,30,2483.46
SALE-3863,ORD-7699,SKU-994,184.47,0,10/30/2024,East,Delivered,89,16417.83
SALE-3865,ORD-7703,SKU-975,532.22,10,8/22/2024,West,Delivered,82,39277.836
SALE-3867,ORD-7706,SKU-440,31.85,15,11/4/2024,West,Delivered,3,81.2175
SALE-3869,ORD-7711,SKU-346,406.02,0,4/2/2024,West,Delivered,5,2030.1
SALE-3870,ORD-7712,SKU-419,516.59,15,10/3/2024,North,Delivered,22,9660.233
SALE-3871,ORD-7715,SKU-501,600.44,20,1/6/2024,South,Delivered,34,16331.968
SALE-3876,ORD-7728,SKU-820,379.54,15,1/28/2024,East,Delivered,95,30647.855
SALE-3882,ORD-7737,SKU-467,81.15,20,6/28/2024,South,Delivered,26,1687.92
SALE-3883,ORD-7742,SKU-940,291.96,20,2/4/2024,North,Delivered,34,7941.312
SALE-3885,ORD-7745,SKU-787,63.11,20,7/19/2024,North,Delivered,21,1060.248
SALE-3888,ORD-7751,SKU-208,284.33,20,11/7/2024,North,Delivered,91,20699.224
SALE-3889,ORD-7752,SKU-121,54.44,10,10/23/2024,South,Delivered,55,2694.78
SALE-3891,ORD-7755,SKU-752,592.05,15,4/2/2024,East,Delivered,61,30697.7925
SALE-3893,ORD-7758,SKU-954,479.2,10,9/3/2024,North,Delivered,87,37521.36
SALE-3897,ORD-7769,SKU-821,602.62,15,8/13/2024,South,Delivered,31,15879.037
SALE-3900,ORD-7773,SKU-371,284.25,5,12/20/2024,North,Delivered,29,7831.0875
SALE-3902,ORD-7782,SKU-208,284.33,5,12/6/2024,East,Delivered,97,26201.0095
SALE-3903,ORD-7783,SKU-146,153.36,5,11/11/2024,North,Delivered,51,7430.292
SALE-3904,ORD-7784,SKU-725,270.55,0,7/25/2024,West,Delivered,79,21373.45
SALE-3908,ORD-7800,SKU-12,265.8,5,7/13/2024,North,Delivered,53,13383.03
SALE-3909,ORD-7801,SKU-51,681.58,20,1/25/2024,South,Delivered,77,41985.328
SALE-3910,ORD-7803,SKU-536,256.68,15,5/9/2024,South,Delivered,37,8072.586
SALE-3911,ORD-7807,SKU-817,284.32,5,9/6/2024,West,Delivered,99,26740.296
SALE-3912,ORD-7809,SKU-640,339.05,10,11/29/2024,East,Delivered,62,18918.99
SALE-3913,ORD-7810,SKU-61,262.95,0,10/22/2024,South,Delivered,5,1314.75
SALE-3923,ORD-7827,SKU-320,274.54,5,7/20/2024,North,Delivered,85,22169.105
SALE-3925,ORD-7830,SKU-611,104.91,10,10/11/2024,East,Delivered,55,5193.045
SALE-3928,ORD-7845,SKU-879,285.78,15,2/11/2024,West,Delivered,1,242.913
SALE-3929,ORD-7847,SKU-654,355.84,15,5/4/2024,East,Delivered,10,3024.64
SALE-3931,ORD-7851,SKU-259,137.37,5,5/25/2024,East,Delivered,57,7438.5855
SALE-3932,ORD-7855,SKU-206,601.78,15,1/4/2024,East,Delivered,1,511.513
SALE-3933,ORD-7862,SKU-86,214.29,5,2/24/2024,South,Delivered,21,4275.0855
SALE-3934,ORD-7865,SKU-792,798.37,5,11/9/2024,North,Delivered,99,75086.6985
SALE-3935,ORD-7868,SKU-357,541.58,0,7/25/2024,South,Delivered,54,29245.32
SALE-3936,ORD-7870,SKU-491,133.28,0,4/23/2024,North,Delivered,15,1999.2
SALE-3937,ORD-7871,SKU-278,376.57,20,1/11/2024,North,Delivered,31,9338.936
SALE-3939,ORD-7875,SKU-654,355.84,15,10/3/2024,North,Delivered,19,5746.816
SALE-3944,ORD-7881,SKU-718,368.32,20,12/12/2024,North,Delivered,53,15616.768
SALE-3945,ORD-7883,SKU-448,198.54,15,12/4/2024,East,Delivered,4,675.036
SALE-3947,ORD-7887,SKU-375,619.18,0,7/23/2024,North,Delivered,64,39627.52
SALE-3948,ORD-7888,SKU-541,152.82,15,2/14/2024,East,Delivered,17,2208.249
SALE-3949,ORD-7889,SKU-904,310.32,20,7/26/2024,North,Delivered,59,14647.104
SALE-3950,ORD-7891,SKU-982,386.27,5,5/13/2024,East,Delivered,69,25319.9985
SALE-3951,ORD-7892,SKU-434,169.69,20,8/5/2024,North,Delivered,1,135.752
SALE-3954,ORD-7895,SKU-980,362.22,20,7/18/2024,North,Delivered,6,1738.656
SALE-3959,ORD-7901,SKU-996,359.49,0,2/11/2024,West,Delivered,21,7549.29
SALE-3961,ORD-7903,SKU-90,786,15,1/16/2024,South,Delivered,41,27392.1
SALE-3967,ORD-7911,SKU-952,32.88,20,3/13/2024,West,Delivered,51,1341.504
SALE-3969,ORD-7915,SKU-139,24.26,0,12/25/2024,South,Delivered,2,48.52
SALE-3970,ORD-7918,SKU-809,202.65,5,3/31/2024,West,Delivered,46,8855.805
SALE-3972,ORD-7922,SKU-758,428.73,10,11/30/2024,West,Delivered,33,12733.281
SALE-3973,ORD-7923,SKU-969,249.33,5,7/29/2024,East,Delivered,41,9711.4035
SALE-3974,ORD-7925,SKU-48,825.79,10,5/27/2024,West,Delivered,85,63172.935
SALE-3975,ORD-7926,SKU-463,790.38,5,1/4/2024,East,Delivered,86,64574.046
SALE-3976,ORD-7927,SKU-892,425.16,15,4/28/2024,North,Delivered,97,35054.442
SALE-3979,ORD-7932,SKU-415,479.01,0,6/22/2024,West,Delivered,83,39757.83
SALE-3981,ORD-7937,SKU-783,254.13,15,11/24/2024,North,Delivered,77,16632.8085
SALE-3984,ORD-7940,SKU-319,318.41,0,1/31/2024,East,Delivered,99,31522.59
SALE-3985,ORD-7941,SKU-82,420.36,15,7/13/2024,West,Delivered,83,29656.398
SALE-3987,ORD-7944,SKU-421,410.85,5,4/19/2024,South,Delivered,14,5464.305
SALE-3989,ORD-7950,SKU-635,595.63,15,12/11/2024,North,Delivered,45,22782.8475
SALE-3992,ORD-7956,SKU-84,379.53,15,5/29/2024,West,Delivered,89,28711.4445
SALE-3996,ORD-7960,SKU-60,203.43,0,10/16/2024,East,Delivered,51,10374.93
SALE-3997,ORD-7961,SKU-714,388.15,20,10/18/2024,North,Delivered,77,23910.04
SALE-3998,ORD-7962,SKU-160,25.64,5,5/24/2024,West,Delivered,54,1315.332
SALE-4000,ORD-7964,SKU-658,309.94,0,5/6/2024,East,Delivered,5,1549.7
SALE-4001,ORD-7968,SKU-224,54.42,10,2/18/2024,West,Delivered,59,2889.702
SALE-4002,ORD-7970,SKU-106,555.06,15,1/17/2024,South,Delivered,74,34913.274
SALE-4006,ORD-7974,SKU-337,483.45,20,3/30/2024,West,Delivered,22,8508.72
SALE-4009,ORD-7978,SKU-721,53.25,10,8/1/2024,East,Delivered,96,4600.8
SALE-4011,ORD-7984,SKU-534,574.94,10,12/4/2024,South,Delivered,80,41395.68
SALE-4012,ORD-7985,SKU-991,167.19,15,10/11/2024,West,Delivered,66,9379.359
SALE-4013,ORD-7986,SKU-60,203.43,5,4/7/2024,East,Delivered,63,12175.2855
SALE-4015,ORD-7988,SKU-901,253.96,10,7/4/2024,West,Delivered,91,20799.324
SALE-4017,ORD-7994,SKU-214,21.87,10,4/15/2024,West,Delivered,65,1279.395
SALE-4018,ORD-7996,SKU-781,619.41,0,5/1/2024,South,Delivered,36,22298.76
SALE-4020,ORD-7999,SKU-293,414.44,15,2/3/2024,West,Delivered,99,34875.126
SALE-4021,ORD-8000,SKU-938,353.89,10,7/6/2024,East,Delivered,63,20065.563
SALE-4023,ORD-8002,SKU-325,68.69,0,5/16/2024,South,Delivered,91,6250.79
SALE-4025,ORD-8011,SKU-138,436.39,20,10/9/2024,South,Delivered,20,6982.24
SALE-4027,ORD-8013,SKU-426,375.39,5,3/24/2024,South,Delivered,62,22110.471
SALE-4028,ORD-8014,SKU-110,495.92,5,7/28/2024,North,Delivered,21,9893.604
SALE-4032,ORD-8024,SKU-861,781.9,10,2/23/2024,North,Delivered,96,67556.16
SALE-4034,ORD-8027,SKU-161,142.98,10,12/14/2024,East,Delivered,63,8106.966
SALE-4035,ORD-8031,SKU-746,563.69,0,9/27/2024,North,Delivered,61,34385.09
SALE-4038,ORD-8036,SKU-218,377.69,5,1/7/2024,North,Delivered,32,11481.776
SALE-4040,ORD-8040,SKU-862,85.16,15,10/13/2024,North,Delivered,28,2026.808
SALE-4044,ORD-8057,SKU-941,189.5,5,8/14/2024,North,Delivered,68,12241.7
SALE-4049,ORD-8063,SKU-281,668.37,15,11/28/2024,South,Delivered,19,10794.1755
SALE-4050,ORD-8065,SKU-95,37.39,0,1/22/2024,West,Delivered,13,486.07
SALE-4053,ORD-8073,SKU-340,12.45,0,1/14/2024,West,Delivered,84,1045.8
SALE-4056,ORD-8079,SKU-629,712.24,10,11/25/2024,North,Delivered,54,34614.864
SALE-4060,ORD-8086,SKU-732,425.12,20,3/7/2024,West,Delivered,76,25847.296
SALE-4065,ORD-8093,SKU-15,196.68,5,4/12/2024,West,Delivered,40,7473.84
SALE-4067,ORD-8099,SKU-292,463.65,0,1/27/2024,South,Delivered,85,39410.25
SALE-4068,ORD-8100,SKU-480,566.47,10,4/8/2024,East,Delivered,64,32628.672
SALE-4069,ORD-8101,SKU-968,642.4,20,2/11/2024,North,Delivered,64,32890.88
SALE-4071,ORD-8105,SKU-601,316.15,0,3/4/2024,West,Delivered,80,25292
SALE-4073,ORD-8112,SKU-245,475.73,20,1/31/2024,West,Delivered,10,3805.84
SALE-4074,ORD-8113,SKU-354,399.11,20,5/20/2024,North,Delivered,92,29374.496
SALE-4079,ORD-8121,SKU-899,595.32,10,11/9/2024,East,Delivered,24,12858.912
SALE-4080,ORD-8122,SKU-946,101.94,0,3/12/2024,North,Delivered,83,8461.02
SALE-4086,ORD-8131,SKU-357,541.58,10,11/21/2024,South,Delivered,71,34606.962
SALE-4089,ORD-8135,SKU-121,54.44,10,1/12/2024,East,Delivered,71,3478.716
SALE-4091,ORD-8137,SKU-280,653.73,20,6/12/2024,North,Delivered,67,35039.928
SALE-4093,ORD-8140,SKU-797,331.27,20,3/18/2024,South,Delivered,23,6095.368
SALE-4100,ORD-8151,SKU-241,671.44,20,4/4/2024,South,Delivered,75,40286.4
SALE-4103,ORD-8156,SKU-509,265.42,10,5/22/2024,West,Delivered,45,10749.51
SALE-4107,ORD-8161,SKU-159,411.92,5,12/6/2024,South,Delivered,9,3521.916
SALE-4108,ORD-8164,SKU-986,590.99,20,9/18/2024,East,Delivered,74,34986.608
SALE-4110,ORD-8167,SKU-4,33.29,20,4/9/2024,East,Delivered,61,1624.552
SALE-4111,ORD-8170,SKU-103,592.29,15,4/16/2024,South,Delivered,24,12082.716
SALE-4117,ORD-8181,SKU-432,584.52,0,12/22/2024,North,Delivered,95,55529.4
SALE-4118,ORD-8182,SKU-367,640.42,0,2/4/2024,South,Delivered,73,46750.66
SALE-4119,ORD-8184,SKU-608,595.98,20,7/9/2024,East,Delivered,68,32421.312
SALE-4123,ORD-8198,SKU-725,270.55,0,7/22/2024,East,Delivered,87,23537.85
SALE-4124,ORD-8200,SKU-89,398.48,0,6/1/2024,North,Delivered,41,16337.68
SALE-4126,ORD-8202,SKU-926,300.95,5,11/16/2024,South,Delivered,92,26303.03
SALE-4127,ORD-8203,SKU-75,562.52,20,10/17/2024,North,Delivered,74,33301.184
SALE-4128,ORD-8206,SKU-79,538.51,10,5/9/2024,South,Delivered,34,16478.406
SALE-4133,ORD-8214,SKU-440,31.85,5,7/14/2024,East,Delivered,32,968.24
SALE-4135,ORD-8220,SKU-35,445.02,10,1/6/2024,West,Delivered,16,6408.288
SALE-4138,ORD-8226,SKU-912,79.48,15,10/21/2024,South,Delivered,66,4458.828
SALE-4139,ORD-8227,SKU-413,114.15,0,7/19/2024,East,Delivered,58,6620.7
SALE-4141,ORD-8230,SKU-676,335.43,15,5/6/2024,South,Delivered,12,3421.386
SALE-4142,ORD-8232,SKU-353,441.17,10,11/18/2024,South,Delivered,33,13102.749
SALE-4148,ORD-8243,SKU-30,755.15,15,11/3/2024,West,Delivered,38,24391.345
SALE-4149,ORD-8247,SKU-426,375.39,15,1/15/2024,West,Delivered,82,26164.683
SALE-4150,ORD-8249,SKU-259,137.37,5,6/29/2024,North,Delivered,24,3132.036
SALE-4151,ORD-8250,SKU-555,115.88,5,12/6/2024,East,Delivered,62,6825.332
SALE-4154,ORD-8254,SKU-643,365.6,5,5/2/2024,North,Delivered,18,6251.76
SALE-4155,ORD-8255,SKU-51,681.58,0,10/12/2024,West,Delivered,35,23855.3
SALE-4159,ORD-8265,SKU-562,466.52,15,3/5/2024,South,Delivered,5,1982.71
SALE-4160,ORD-8266,SKU-519,416.66,15,7/14/2024,North,Delivered,38,13458.118
SALE-4161,ORD-8267,SKU-354,399.11,20,12/13/2024,West,Delivered,84,26820.192
SALE-4163,ORD-8276,SKU-76,143.21,15,5/19/2024,South,Delivered,93,11320.7505
SALE-4165,ORD-8281,SKU-468,530.02,10,3/14/2024,East,Delivered,69,32914.242
SALE-4167,ORD-8292,SKU-394,236.65,10,4/17/2024,South,Delivered,53,11288.205
SALE-4168,ORD-8293,SKU-795,478.49,5,11/7/2024,East,Delivered,95,43183.7225
SALE-4171,ORD-8299,SKU-321,56.14,0,9/11/2024,South,Delivered,26,1459.64
SALE-4172,ORD-8300,SKU-387,293.03,20,6/22/2024,South,Delivered,90,21098.16
SALE-4178,ORD-8309,SKU-929,305.3,5,11/24/2024,South,Delivered,89,25813.115
SALE-4179,ORD-8310,SKU-228,719.95,5,8/22/2024,West,Delivered,55,37617.3875
SALE-4180,ORD-8313,SKU-771,526.6,0,8/8/2024,South,Delivered,73,38441.8
SALE-4183,ORD-8318,SKU-687,449.73,5,5/29/2024,East,Delivered,76,32470.506
SALE-4184,ORD-8324,SKU-326,341.39,15,7/31/2024,East,Delivered,23,6674.1745
SALE-4185,ORD-8326,SKU-147,112.45,0,3/17/2024,South,Delivered,72,8096.4
SALE-4187,ORD-8329,SKU-834,25.58,5,8/16/2024,East,Delivered,71,1725.371
SALE-4188,ORD-8333,SKU-335,865.47,10,10/11/2024,South,Delivered,100,77892.3
SALE-4189,ORD-8335,SKU-109,681.45,0,11/12/2024,West,Delivered,4,2725.8
SALE-4192,ORD-8339,SKU-365,325.42,5,8/9/2024,East,Delivered,62,19167.238
SALE-4194,ORD-8343,SKU-240,280.24,0,1/9/2024,West,Delivered,87,24380.88
SALE-4198,ORD-8355,SKU-852,148.15,5,3/9/2024,East,Delivered,38,5348.215
SALE-4201,ORD-8359,SKU-30,755.15,10,3/1/2024,East,Delivered,1,679.635
SALE-4202,ORD-8360,SKU-884,240.85,10,1/10/2024,North,Delivered,70,15173.55
SALE-4208,ORD-8370,SKU-736,443.18,0,11/6/2024,West,Delivered,6,2659.08
SALE-4209,ORD-8371,SKU-971,136.19,5,2/18/2024,East,Delivered,74,9574.157
SALE-4214,ORD-8381,SKU-401,519.11,10,4/7/2024,East,Delivered,93,43449.507
SALE-4215,ORD-8382,SKU-303,650.77,15,1/7/2024,East,Delivered,85,47018.1325
SALE-4222,ORD-8397,SKU-73,140.69,15,3/1/2024,West,Delivered,48,5740.152
SALE-4223,ORD-8398,SKU-126,817.42,15,1/3/2024,South,Delivered,70,48636.49
SALE-4225,ORD-8400,SKU-768,664.69,20,5/22/2024,West,Delivered,68,36159.136
SALE-4226,ORD-8401,SKU-528,282.01,0,6/10/2024,North,Delivered,17,4794.17
SALE-4229,ORD-8414,SKU-232,656.54,5,7/17/2024,South,Delivered,15,9355.695
SALE-4233,ORD-8420,SKU-927,295.55,5,10/2/2024,South,Delivered,56,15723.26
SALE-4234,ORD-8422,SKU-822,225.88,0,4/18/2024,East,Delivered,4,903.52
SALE-4235,ORD-8424,SKU-648,708.26,5,5/16/2024,South,Delivered,48,32296.656
SALE-4241,ORD-8441,SKU-634,480.98,10,3/25/2024,West,Delivered,40,17315.28
SALE-4243,ORD-8444,SKU-304,228.94,10,9/29/2024,South,Delivered,82,16895.772
SALE-4246,ORD-8449,SKU-332,447.28,0,2/14/2024,West,Delivered,99,44280.72
SALE-4248,ORD-8453,SKU-487,61.9,15,8/20/2024,North,Delivered,92,4840.58
SALE-4249,ORD-8455,SKU-204,636.22,10,4/24/2024,North,Delivered,6,3435.588
SALE-4251,ORD-8458,SKU-939,410.28,5,3/27/2024,West,Delivered,1,389.766
SALE-4258,ORD-8473,SKU-745,342.7,15,12/20/2024,North,Delivered,61,17768.995
SALE-4259,ORD-8476,SKU-499,114.89,0,5/10/2024,North,Delivered,68,7812.52
SALE-4261,ORD-8483,SKU-602,240.76,15,12/9/2024,South,Delivered,76,15553.096
SALE-4262,ORD-8486,SKU-916,204.19,0,12/1/2024,West,Delivered,45,9188.55
SALE-4269,ORD-8500,SKU-186,750.5,5,9/3/2024,West,Delivered,75,53473.125
SALE-4270,ORD-8504,SKU-871,41.45,0,10/24/2024,West,Delivered,78,3233.1
SALE-4273,ORD-8508,SKU-198,171.15,5,7/20/2024,South,Delivered,33,5365.5525
SALE-4274,ORD-8509,SKU-865,43.05,15,8/1/2024,South,Delivered,32,1170.96
SALE-4275,ORD-8510,SKU-301,507.49,15,1/30/2024,East,Delivered,7,3019.5655
SALE-4278,ORD-8518,SKU-975,532.22,0,12/18/2024,West,Delivered,18,9579.96
SALE-4280,ORD-8523,SKU-970,403.56,15,7/9/2024,West,Delivered,10,3430.26
SALE-4284,ORD-8530,SKU-328,476.36,20,11/29/2024,North,Delivered,59,22484.192
SALE-4287,ORD-8534,SKU-627,203.27,10,3/6/2024,East,Delivered,19,3475.917
SALE-4288,ORD-8536,SKU-620,244.94,20,8/18/2024,South,Delivered,14,2743.328
SALE-4290,ORD-8542,SKU-15,196.68,20,10/14/2024,West,Delivered,23,3618.912
SALE-4291,ORD-8543,SKU-639,349.03,10,3/17/2024,West,Delivered,54,16962.858
SALE-4292,ORD-8546,SKU-699,27.09,0,11/27/2024,North,Delivered,6,162.54
SALE-4294,ORD-8551,SKU-944,722.69,0,10/25/2024,South,Delivered,64,46252.16
SALE-4298,ORD-8558,SKU-93,751.3,5,5/7/2024,North,Delivered,72,51388.92
SALE-4299,ORD-8560,SKU-269,424.64,10,3/18/2024,South,Delivered,76,29045.376
SALE-4300,ORD-8561,SKU-637,673.31,10,10/21/2024,West,Delivered,61,36964.719
SALE-4301,ORD-8562,SKU-788,360.17,15,2/22/2024,South,Delivered,4,1224.578
SALE-4304,ORD-8567,SKU-811,502.72,15,3/10/2024,North,Delivered,27,11537.424
SALE-4307,ORD-8575,SKU-703,436.87,0,8/22/2024,North,Delivered,78,34075.86
SALE-4308,ORD-8577,SKU-631,39.47,0,10/19/2024,North,Delivered,69,2723.43
SALE-4309,ORD-8578,SKU-944,722.69,10,3/15/2024,East,Delivered,71,46179.891
SALE-4312,ORD-8584,SKU-891,679.52,10,11/14/2024,North,Delivered,9,5504.112
SALE-4314,ORD-8588,SKU-889,511.36,5,8/22/2024,South,Delivered,55,26718.56
SALE-4317,ORD-8592,SKU-2,240.12,15,6/24/2024,South,Delivered,11,2245.122
SALE-4318,ORD-8595,SKU-945,214.81,10,11/9/2024,South,Delivered,89,17206.281
SALE-4319,ORD-8598,SKU-297,513.27,5,4/26/2024,North,Delivered,45,21942.2925
SALE-4320,ORD-8603,SKU-471,25.22,0,3/11/2024,West,Delivered,66,1664.52
SALE-4323,ORD-8613,SKU-166,91.98,20,6/10/2024,West,Delivered,74,5445.216
SALE-4325,ORD-8616,SKU-206,601.78,10,2/3/2024,East,Delivered,22,11915.244
SALE-4327,ORD-8624,SKU-993,664.2,10,8/24/2024,West,Delivered,82,49017.96
SALE-4328,ORD-8625,SKU-205,301.25,10,4/5/2024,East,Delivered,53,14369.625
SALE-4329,ORD-8628,SKU-267,342.57,5,1/7/2024,West,Delivered,87,28313.4105
SALE-4330,ORD-8631,SKU-195,256.72,15,7/28/2024,East,Delivered,66,14401.992
